"","com","lib_com","dep","reg","business_crea_rate","nb_crimes","nb_households","pop","income","com_type","party","tax_rate","motorway","iqr_income","nb_businesses"
"668","81099","Gaillac","81",76,0.105009630322456,53,7866.95560075871,15760,2,"C","Centre & Others",0.342999994754791,1,14120,1038
"669","81105","Graulhet","81",76,0.111269615590572,47,6497.04146985626,12765,2,"I","Left",0.342999994754791,1,12174,701
"670","81140","Lavaur","81",76,0.115479119122028,15,5581.47137682935,11196,3,"C","Right",0.333300024271011,1,14346,814
"671","81163","Mazamet","81",76,0.0920096859335899,55,6063.57050150523,10548,2,"C","Right",0.349900007247925,0,13780,826
"672","82033","Castelsarrasin","82",76,0.0899182558059692,104,6397.3552437884,14393,2,"C","Left",0.315699994564056,1,12872,734
"673","82112","Moissac","82",76,0.122940428555012,53,6555.11354198233,12929,2,"B","Right",0.346399992704391,1,15011,789
"674","82121","Montauban","82",76,0.142920851707458,378,31595.7149591998,61452,2,"C","Right",0.333200007677078,1,16236,4485
"675","83023","Brignoles","83",93,0.131455391645432,87,8880.54430597878,17464,2,"C","Right",0.330900013446808,1,14648,1491
"676","83034","Carqueiranne","83",93,0.140643626451492,41,7001.0590220074,10165,4,"B","Right",0.358899980783463,1,20752,839
"677","83042","Cogolin","83",93,0.120029456913471,32,8430.20610105524,12542,2,"I","Centre & Others",0.246100008487701,1,13732,1358
"678","83047","La Crau","83",93,0.138866722583771,48,8393.35644804752,17663,4,"B","Right",0.358899980783463,1,14104,1253
"679","83049","Cuers","83",93,0.136574074625969,43,5553.13227485549,10975,3,"B","Right",0.246399998664856,1,14130,864
"680","83050","Draguignan","83",93,0.118110239505768,172,20795.4131442754,41149,2,"C","Right",0.282999992370605,1,15470,2921
"681","83061","Fréjus","83",93,0.131801217794418,226,43234.4572766085,53734,2,"C","Centre & Others",0.268999993801117,1,15714,5091
"682","83062","La Garde","83",93,0.119588747620583,83,12859.3420863273,25433,3,"B","Right",0.358899980783463,1,15464,1848
"683","83069","Hyères","83",93,0.11122427880764,180,39357.842638907,57578,3,"B","Right",0.358899980783463,1,16464,4909
"684","83090","Ollioules","83",93,0.117279127240181,127,6845.3034022621,13611,4,"B","Right",0.358899980783463,1,17744,1279
"685","83098","Le Pradet","83",93,0.136986300349236,78,6974.24462623556,10426,4,"B","Right",0.358899980783463,1,16712,803
"686","83107","Roquebrune-sur-Argens","83",93,0.137117341160774,152,13953.094560029,13403,4,"I","Right",0.268999993801117,1,16192,1568
"687","83112","Saint-Cyr-sur-Mer","83",93,0.130255565047264,89,10234.181096633,12250,4,"B","Right",0.256999999284744,1,18218,1213
"688","83115","Sainte-Maxime","83",93,0.111383706331253,81,16802.40941126,14514,3,"C","Right",0.235499992966652,1,17847,2038
"689","83116","Saint-Maximin-la-Sainte-Baume","83",93,0.156105101108551,133,7395.54322992129,16472,3,"I","Right",0.340400010347366,1,15112,1294
"690","83118","Saint-Raphaël","83",93,0.119603857398033,141,35235.3204189616,35909,4,"B","Right",0.268999993801117,1,19106,3938
"691","83123","Sanary-sur-Mer","83",93,0.133193492889404,164,15452.1274113359,16427,4,"B","Right",0.256999999284744,1,19296,1907
"692","83126","La Seyne-sur-Mer","83",93,0.152740344405174,195,36105.3421633151,65691,2,"B","Left",0.358899980783463,1,15360,4452
"693","83129","Six-Fours-les-Plages","83",93,0.125545486807823,160,25400.0185307306,34000,4,"B","Right",0.358899980783463,1,16051,2979
"694","83130","Solliès-Pont","83",93,0.116550117731094,39,5339.02614226487,11098,3,"B","Right",0.314999997615814,1,14953,858
"695","83137","Toulon","83",93,0.129684284329414,1132,92864.2238167279,169517,2,"C","Right",0.358899980783463,1,16874,11181
"696","83144","La Valette-du-Var","83",93,0.127810657024384,105,11948.7995128826,23622,3,"B","Right",0.358899980783463,1,14506,1690
"697","83148","Vidauban","83",93,0.167694211006165,106,6276.29909975019,11505,2,"B","Right",0.282999992370605,1,13664,811
"698","84003","Apt","84",93,0.0876106172800064,50,6656.54664741153,12238,2,"C","Left",0.356199979782104,0,13586,1130
"699","84007","Avignon","84",93,0.129119947552681,596,53649.597573592,93968,2,"C","Left",0.374199986457825,1,16666,8829
"700","84019","Bollène","84",93,0.118072286248207,101,6901.91724905949,13842,2,"I","Centre & Others",0.349900007247925,1,14996,830
"701","84031","Carpentras","84",93,0.115059219300747,125,14824.0273274247,29678,2,"B","Left",0.354900002479553,1,15736,2364
"702","84035","Cavaillon","84",93,0.113365679979324,102,13812.5498013592,27188,2,"B","Right",0.33380001783371,1,14294,2267
"703","84054","L' Isle-sur-la-Sorgue","84",93,0.10242871940136,83,10989.0435427079,19987,3,"B","Right",0.327000021934509,1,15299,1894
"704","84080","Monteux","84",93,0.116446577012539,50,5849.93463742768,12909,2,"B","Left",0.33390000462532,1,13250,833
"705","84087","Orange","84",93,0.125526934862137,129,14289.0996940709,30234,2,"B","Centre & Others",0.351199984550476,1,15132,2135
"706","84089","Pertuis","84",93,0.107244722545147,132,10063.3762018663,20050,3,"I","Right",0.267900019884109,1,15768,1753
"707","84092","Le Pontet","84",93,0.111790396273136,61,7873.14166374884,17760,2,"B","Centre & Others",0.374199986457825,1,14864,1145
"708","84129","Sorgues","84",93,0.134399995207787,56,8771.47089323799,18467,2,"B","Right",0.351199984550476,1,13408,1250
"709","84141","Vedène","84",93,0.125683054327965,37,4922.54449583204,11593,3,"B","Right",0.374199986457825,1,13336,732
"710","85047","Challans","85",52,0.102315157651901,64,10751.5219988323,20786,3,"C","Right",0.245300009846687,0,12368,1339
"711","85092","Fontenay-le-Comte","85",52,0.0929411798715591,26,7756.15439664961,14317,2,"C","Right",0.246700003743172,1,13326,850
"712","85109","Les Herbiers","85",52,0.098173514008522,9,7256.87663497712,16460,3,"I","Right",0.264500021934509,1,11430,876
"713","85191","La Roche-sur-Yon","85",52,0.113911934196949,186,29717.7150215147,56991,3,"I","Right",0.291399985551834,1,14546,3134
"714","85194","Les Sables-d'Olonne","85",52,0.107650645077229,155,39725.278668609,14235,4,"I","Right",0.250100016593933,1,17096,1477
"715","85226","Saint-Hilaire-de-Riez","85",52,0.111282840371132,47,17424.8055235192,11407,3,"C","Right",0.230499997735023,0,12908,647
"716","86041","Buxerolles","86",75,0.172872334718704,46,5411.33364840774,10206,3,"B","Left",0.261700004339218,1,16390,376
"717","86066","Châtellerault","86",75,0.128973111510277,114,18370.6081642537,32614,2,"C","Centre & Others",0.268099993467331,1,15464,1636
"718","86194","Poitiers","86",75,0.12910583615303,224,55364.7385078636,90559,2,"C","Left",0.261700004339218,1,18050,4384
"719","87085","Limoges","87",75,0.115624114871025,526,82221.2238522883,136059,2,"C","Right",0.263999998569489,1,17632,7066
"720","87114","Panazol","87",75,0.0883190855383873,36,5033.13969897662,11158,4,"B","Left",0.263999998569489,1,14566,351
"721","87154","Saint-Junien","87",75,0.0903614461421967,29,6309.14112348067,11529,2,"I","Left",0.259200006723404,0,12532,664
"722","88160","Épinal","88",44,0.099863201379776,168,18781.6057915046,33894,2,"C","Right",0.230200007557869,0,17720,2193
"723","88413","Saint-Dié-des-Vosges","88",44,0.0966037735342979,58,11825.9424708128,21112,2,"C","Right",0.293199986219406,0,15206,1325
"724","89024","Auxerre","89",27,0.0996135696768761,95,20617.1792355591,36569,2,"C","Left",0.252999991178513,1,16024,2329
"725","89387","Sens","89",27,0.111180514097214,65,14575.1167254725,26568,2,"C","Right",0.2432000041008,1,15828,1601
"726","90010","Belfort","90",27,0.113294310867786,122,27336.3174040222,50523,2,"C","Right",0.305099993944168,1,16666,2392
"727","91021","Arpajon","91",11,0.115646257996559,52,5311.37347079175,10606,3,"B","Left",0.24549999833107,1,17196,735
"728","91027","Athis-Mons","91",11,0.187460020184517,139,14425.6115022053,33180,3,"B","Right",0.254200011491776,1,16624,1563
"729","91103","Brétigny-sur-Orge","91",11,0.172545284032822,140,11512.4620042318,26666,3,"B","Centre & Others",0.284599989652634,1,17380,1049
"730","91114","Brunoy","91",11,0.140030443668365,121,11300.9273522378,26518,4,"B","Right",0.249899998307228,1,20590,1314
"731","91161","Chilly-Mazarin","91",11,0.156937792897224,60,9019.53748855598,20445,3,"B","Right",0.236200004816055,1,16690,1045
"732","91174","Corbeil-Essonnes","91",11,0.166863903403282,138,22716.9581969624,51060,2,"B","Right",0.250699996948242,1,15766,2535
"733","91200","Dourdan","91",11,0.140740737318993,22,5144.47566819972,10843,3,"C","Left",0.26120001077652,1,16462,675
"734","91201","Draveil","91",11,0.129797622561455,112,12285.4530304961,29575,4,"B","Right",0.237900003790855,1,18976,1433
"735","91215","Épinay-sous-Sénart","91",11,0.185950413346291,10,4674.66832138374,12691,2,"B","Right",0.249899998307228,1,14172,484
"736","91216","Épinay-sur-Orge","91",11,0.137546464800835,51,4581.50065954863,11129,5,"B","Right",0.23819999396801,1,17869,538
"737","91223","Étampes","91",11,0.134126991033554,58,11335.3875978911,24621,2,"C","Right",0.293799996376038,1,14698,1260
"738","91228","Évry","91",11,0.146288886666298,153,27467.384956662,54603,2,"B","Left",0.247000008821487,1,14792,3247
"739","91272","Gif-sur-Yvette","91",11,0.143626570701599,64,9387.35917955612,21745,6,"B","Right",0.244100004434586,1,25036,1114
"740","91286","Grigny","91",11,0.176061779260635,184,9984.14321126671,28618,2,"B","Left",0.364399999380112,1,10794,1295
"741","91312","Igny","91",11,0.141791045665741,36,4407.01496037681,10425,6,"B","Right",0.244100004434586,1,23578,536
"742","91326","Juvisy-sur-Orge","91",11,0.157293498516083,91,8678.78419878544,16544,4,"B","Right",0.254200011491776,1,19676,1138
"743","91345","Longjumeau","91",11,0.152439028024673,63,9478.5050219736,21949,3,"B","Right",0.240099996328354,1,17892,1148
"744","91377","Massy","91",11,0.173542603850365,156,23341.2945844736,49020,4,"B","Right",0.236900001764297,1,20056,2230
"745","91386","Mennecy","91",11,0.141812860965729,46,6164.81081578942,14291,5,"B","Right",0.224399998784065,1,19257,684
"746","91421","Montgeron","91",11,0.149229526519775,97,10177.9921818396,23974,4,"B","Right",0.237900003790855,1,20892,1233
"747","91432","Morangis","91",11,0.132653057575226,54,5787.99503366335,13135,4,"B","Left",0.254200011491776,1,16692,882
"748","91434","Morsang-sur-Orge","91",11,0.149950340390205,89,9116.98849708159,21604,4,"B","Left",0.284599989652634,1,17574,1007
"749","91471","Orsay","91",11,0.148974135518074,99,7703.31148094252,16856,6,"B","Left",0.244100004434586,1,23266,1121
"750","91477","Palaiseau","91",11,0.148082599043846,111,17351.167041873,33944,5,"B","Right",0.244100004434586,1,20480,1695
"751","91521","Ris-Orangis","91",11,0.147968471050262,94,12031.5398981383,28048,2,"B","Left",0.247000008821487,1,16738,1649
"752","91549","Sainte-Geneviève-des-Bois","91",11,0.128464818000793,266,15203.3331098313,36210,4,"B","Left",0.284599989652634,1,18942,1876
"753","91570","Saint-Michel-sur-Orge","91",11,0.141519248485565,101,9335.12218888504,20337,4,"B","Right",0.284599989652634,1,17296,961
"754","91589","Savigny-sur-Orge","91",11,0.128166154026985,152,16733.0255564477,36662,4,"B","Right",0.254200011491776,1,19266,1974
"755","91645","Verrières-le-Buisson","91",11,0.107414446771145,94,6537.04821931325,15997,6,"B","Right",0.205899998545647,1,30988,1052
"756","91657","Vigneux-sur-Seine","91",11,0.18242122232914,133,12426.5980111264,30941,2,"B","Right",0.237900003790855,1,15838,1206
"757","91661","Villebon-sur-Yvette","91",11,0.133786842226982,22,4834,10622,5,"B","Right",0.241399988532066,1,18378,882
"758","91687","Viry-Châtillon","91",11,0.152709364891052,100,14185.1282470016,31222,3,"B","Right",0.364399999380112,1,16768,1624
"759","91691","Yerres","91",11,0.141683772206306,109,12717.3338675607,29254,5,"B","Right",0.249899998307228,1,18052,1461
"760","91692","Les Ulis","91",11,0.15724815428257,35,10141.1884390815,24965,2,"B","Left",0.244100004434586,1,15470,1221
"761","92002","Antony","92",11,0.156156972050667,285,28841.4153134818,62515,6,"B","Right",0.205899998545647,1,25148,3695
"762","92004","Asnières-sur-Seine","92",11,0.166565075516701,261,42925.1364609147,87286,4,"B","Right",0.249699994921684,1,27094,6562
"763","92007","Bagneux","92",11,0.188421621918678,104,18023.5724449907,39722,2,"B","Left",0.208399996161461,1,17102,1831
"764","92009","Bois-Colombes","92",11,0.15439561009407,85,13843.4193459916,28324,6,"B","Right",0.238600000739098,1,28268,1820
"765","92012","Boulogne-Billancourt","92",11,0.136585369706154,300,67048.2622266535,119127,6,"B","Right",0.192499995231628,1,33214,14965
"766","92014","Bourg-la-Reine","92",11,0.147344797849655,91,9940.31423074804,20635,6,"B","Right",0.205899998545647,1,27714,1337
"767","92019","Châtenay-Malabry","92",11,0.209572151303291,130,15262.1151001763,33757,4,"B","Right",0.205899998545647,1,23397,1379
"768","92020","Châtillon","92",11,0.176754146814346,141,17821.6086811343,37531,5,"B","Right",0.223299995064735,1,22502,1867
"769","92022","Chaville","92",11,0.187037035822868,82,9859.68395924379,20308,6,"B","Right",0.192499995231628,1,26746,1080
"770","92023","Clamart","92",11,0.149543717503548,177,24320.1481311976,53153,5,"B","Right",0.205499991774559,1,24908,3397
"771","92024","Clichy","92",11,0.17761704325676,155,31066.5776418226,60819,2,"B","Left",0.257999986410141,1,19908,4977
"772","92025","Colombes","92",11,0.180129244923592,295,37799.849029087,85951,3,"B","Right",0.250699996948242,1,23356,4952
"773","92026","Courbevoie","92",11,0.133911967277527,231,47957.6090429391,83756,6,"B","Right",0.19760000705719,1,27554,8065
"774","92032","Fontenay-aux-Roses","92",11,0.197974219918251,72,11637.6080104823,24238,4,"B","Right",0.206399992108345,1,23502,1086
"775","92033","Garches","92",11,0.127235218882561,59,8344.41682128843,18197,6,"B","Right",0.192199990153313,1,35990,1454
"776","92035","La Garenne-Colombes","92",11,0.154199168086052,92,14973.2895000489,29963,6,"B","Right",0.218899995088577,1,26352,2179
"777","92036","Gennevilliers","92",11,0.191439688205719,103,19938.9824264704,44843,2,"B","Left",0.266499996185303,1,14131,2570
"778","92040","Issy-les-Moulineaux","92",11,0.154897928237915,158,35669.6364462302,69941,6,"B","Right",0.192499995231628,1,26768,5339
"779","92044","Levallois-Perret","92",11,0.147378295660019,293,35151.867345974,64792,6,"B","Right",0.262499988079071,1,31738,7457
"780","92046","Malakoff","92",11,0.142857149243355,170,15736.6399978287,30225,4,"B","Left",0.206399992108345,1,20628,2261
"781","92048","Meudon","92",11,0.152203395962715,211,21221.9780559626,46030,6,"B","Right",0.192499995231628,1,27598,2950
"782","92049","Montrouge","92",11,0.153825059533119,218,27274.053478388,49255,5,"B","Right",0.179199993610382,1,25000,3647
"783","92050","Nanterre","92",11,0.168211460113525,235,40579.5595020554,95851,2,"B","Left",0.233300000429153,1,19868,5826
"784","92060","Le Plessis-Robinson","92",11,0.154753133654594,84,13683.6281488397,29156,5,"B","Right",0.205899998545647,1,21224,1357
"785","92062","Puteaux","92",11,0.129737883806229,75,23721.3102690587,45437,5,"B","Right",0.19760000705719,1,26450,5303
"786","92063","Rueil-Malmaison","92",11,0.140191718935966,206,36561.5859245164,80354,6,"B","Right",0.217900007963181,1,28832,5842
"787","92064","Saint-Cloud","92",11,0.139796659350395,113,14409.9117792867,29953,6,"B","Right",0.186299994587898,1,37648,2754
"788","92072","Sèvres","92",11,0.132404178380966,96,10700.5363641109,23718,6,"B","Right",0.192499995231628,1,31464,2009
"789","92073","Suresnes","92",11,0.138867929577827,157,22986.6212996503,49113,6,"B","Right",0.224899992346764,1,30168,3975
"790","92075","Vanves","92",11,0.177611008286476,70,14893.1451722397,28139,6,"B","Right",0.192499995231628,1,24772,1599
"791","92077","Ville-d'Avray","92",11,0.162729665637016,42,5289.85652238108,11703,6,"B","Right",0.192499995231628,1,34896,762
"792","92078","Villeneuve-la-Garenne","92",11,0.198517292737961,60,9697.61882271173,24572,2,"B","Right",0.272900015115738,1,13318,1214
"793","93001","Aubervilliers","93",11,0.157696217298508,447,34624.3469588964,84327,2,"B","Left",0.35139998793602,1,12028,6893
"794","93005","Aulnay-sous-Bois","93",11,0.176567271351814,457,31559.8724443758,84174,2,"B","Right",0.322400003671646,1,16312,4259
"795","93006","Bagnolet","93",11,0.153660014271736,152,15967.8546285952,36080,2,"B","Left",0.386699974536896,1,17148,3306
"796","93007","Le Blanc-Mesnil","93",11,0.195932731032372,324,21093.8843020453,55671,2,"B","Right",0.348399996757507,1,14202,2557
"797","93008","Bobigny","93",11,0.184225037693977,203,20184.4316295472,52020,2,"B","Centre & Others",0.386699974536896,1,11832,3626
"798","93010","Bondy","93",11,0.191753402352333,289,20912.0142946154,53686,2,"B","Left",0.386699974536896,1,15133,2498
"799","93013","Le Bourget","93",11,0.17578125,128,6993.23503565369,16318,2,"B","Centre & Others",0.348699986934662,1,15462,1024
"800","93014","Clichy-sous-Bois","93",11,0.184931501746178,75,9381.12173763264,30249,1,"B","Left",0.333400011062622,1,12178,1460
"801","93027","La Courneuve","93",11,0.187474578619003,184,15928.9594157657,41956,2,"B","Left",0.35139998793602,1,10928,2459
"802","93029","Drancy","93",11,0.194715231657028,420,29896.9460771083,70206,2,"B","Right",0.383300006389618,1,15566,3898
"803","93030","Dugny","93",11,0.274305552244186,11,4279.91251938601,10539,2,"B","Right",0.374300003051758,1,13964,288
"804","93031","Épinay-sur-Seine","93",11,0.196298986673355,180,21845.8765635805,55008,2,"B","Right",0.35139998793602,1,14290,2756
"805","93032","Gagny","93",11,0.198051944375038,234,16464.0495836026,39843,3,"B","Right",0.323100000619888,1,18386,1848
"806","93045","Les Lilas","93",11,0.156046807765961,173,11690.1086721389,23110,4,"B","Left",0.386699974536896,1,21008,1538
"807","93046","Livry-Gargan","93",11,0.180191427469254,304,19352.4275103517,44678,3,"B","Right",0.354900002479553,1,16488,2403
"808","93047","Montfermeil","93",11,0.16666667163372,91,9462.41522424273,25894,2,"B","Right",0.333400011062622,1,17954,1884
"809","93048","Montreuil","93",11,0.16102896630764,543,50709.0567156311,107564,2,"B","Left",0.386699974536896,1,19978,9874
"810","93049","Neuilly-Plaisance","93",11,0.15490797162056,108,9887.94533631359,21311,4,"B","Right",0.277599990367889,1,20206,1304
"811","93050","Neuilly-sur-Marne","93",11,0.168269231915474,119,14797.663979546,34968,2,"B","Left",0.267800003290176,1,16530,1664
"812","93051","Noisy-le-Grand","93",11,0.181421086192131,191,29837.421193765,66683,3,"B","Left",0.336699992418289,1,18818,3434
"813","93053","Noisy-le-Sec","93",11,0.186725661158562,185,17755.8829613601,43557,2,"B","Right",0.386699974536896,1,15832,2260
"814","93055","Pantin","93",11,0.183075815439224,248,26554.0471227864,55469,2,"B","Left",0.386699974536896,1,17156,5566
"815","93057","Les Pavillons-sous-Bois","93",11,0.173349052667618,186,10268.5326642841,23504,3,"B","Right",0.333499997854233,1,17852,1696
"816","93059","Pierrefitte-sur-Seine","93",11,0.205302521586418,237,10950.4547007427,29785,2,"B","Left",0.35139998793602,1,12930,1471
"817","93061","Le Pré-Saint-Gervais","93",11,0.186482086777687,100,8919.9048943266,17779,2,"B","Left",0.386699974536896,1,18380,1228
"818","93062","Le Raincy","93",11,0.14172089099884,60,7301.46130326474,14733,5,"B","Right",0.305999994277954,1,25320,1383
"819","93063","Romainville","93",11,0.15536892414093,164,11821.8821605561,26173,2,"B","Left",0.386699974536896,1,17146,1667
"820","93064","Rosny-sous-Bois","93",11,0.184778019785881,181,20598.4734251341,45003,3,"B","Right",0.364600002765656,1,18070,2365
"821","93066","Saint-Denis","93",11,0.173901706933975,512,47793.9160571708,112113,2,"B","Left",0.35139998793602,1,13940,7671
"822","93070","Saint-Ouen","93",11,0.145088374614716,248,26333.1536785784,48763,2,"B","Right",0.35139998793602,1,17884,4866
"823","93071","Sevran","93",11,0.175979107618332,215,17906.6465571078,50753,2,"B","Left",0.301899999380112,1,14038,1915
"824","93072","Stains","93",11,0.155836686491966,181,14564.8999445432,39722,2,"B","Left",0.35139998793602,1,13122,1739
"825","93073","Tremblay-en-France","93",11,0.155671566724777,184,13977.4250607924,35581,2,"B","Left",0.301899999380112,1,15804,2107
"826","93077","Villemomble","93",11,0.179344460368156,113,13190.9034315812,30046,3,"B","Right",0.297099977731705,1,20896,1617
"827","93078","Villepinte","93",11,0.165916755795479,157,12624.8855212063,36691,2,"B","Right",0.301899999380112,1,14646,1778
"828","93079","Villetaneuse","93",11,0.216386556625366,42,4805.51172744836,12761,2,"B","Left",0.35139998793602,1,11448,476
"829","94002","Alfortville","94",11,0.182545453310013,236,22076.0556084159,44634,2,"B","Left",0.35249999165535,1,19796,2750
"830","94003","Arcueil","94",11,0.152292147278786,129,10725.831168654,21669,3,"B","Left",0.321899980306625,1,19848,1287
"831","94004","Boissy-Saint-Léger","94",11,0.152777776122093,67,6761.50232216159,16075,2,"B","Left",0.275099992752075,1,17026,936
"832","94011","Bonneuil-sur-Marne","94",11,0.174224346876144,35,7155.00939423772,17250,2,"B","Left",0.364900022745132,1,14762,838
"833","94015","Bry-sur-Marne","94",11,0.14995314180851,92,7405.52896797011,16774,6,"B","Right",0.26690000295639,1,23524,1067
"834","94016","Cachan","94",11,0.193786978721619,156,14387.8668159743,30740,4,"B","Left",0.321899980306625,1,22502,1352
"835","94017","Champigny-sur-Marne","94",11,0.169242084026337,276,32378.4759610495,77006,2,"B","Left",0.400600016117096,1,18196,4077
"836","94018","Charenton-le-Pont","94",11,0.147033527493477,133,15649.5834105521,31050,5,"B","Right",0.250800013542175,1,25270,2326
"837","94019","Chennevières-sur-Marne","94",11,0.108243130147457,41,8122.13576884279,18365,3,"B","Right",0.275099992752075,1,18906,1201
"838","94021","Chevilly-Larue","94",11,0.115471698343754,71,8366.17306524564,19269,3,"B","Left",0.284500002861023,1,18010,1325
"839","94022","Choisy-le-Roi","94",11,0.156518012285233,187,20517.6422831909,44198,2,"B","Left",0.348100006580353,1,17546,2332
"840","94028","Créteil","94",11,0.187710255384445,165,38808.6914610989,91451,2,"B","Left",0.35249999165535,1,17796,4459
"841","94033","Fontenay-sous-Bois","94",11,0.167190626263618,237,23720.5576428356,54249,4,"B","Left",0.324099987745285,1,23048,3499
"842","94034","Fresnes","94",11,0.194291993975639,75,11368.1765839885,27323,4,"B","Left",0.321899980306625,1,17906,911
"843","94037","Gentilly","94",11,0.192558139562607,104,9336.51315296964,17083,2,"B","Left",0.321899980306625,1,19188,1075
"844","94038","L' Haÿ-les-Roses","94",11,0.178797468543053,87,13836.1522578922,30964,4,"B","Right",0.321899980306625,1,21860,1264
"845","94041","Ivry-sur-Seine","94",11,0.171162337064743,232,30872.9581702691,59915,2,"B","Left",0.348100006580353,1,18188,4078
"846","94042","Joinville-le-Pont","94",11,0.167883217334747,81,9282.77361770608,19002,4,"B","Right",0.328300029039383,1,24117,1233
"847","94043","Le Kremlin-Bicêtre","94",11,0.18771331012249,122,12706.9992264566,25798,4,"B","Left",0.321899980306625,1,20024,1465
"848","94044","Limeil-Brévannes","94",11,0.233407080173492,149,10957.5365177204,25848,3,"B","Right",0.35249999165535,1,16206,904
"849","94046","Maisons-Alfort","94",11,0.158641070127487,225,28132.3168181723,55445,4,"B","Right",0.255499988794327,1,19342,3385
"850","94052","Nogent-sur-Marne","94",11,0.178327649831772,160,16643.8367299141,31825,6,"B","Right",0.300200015306473,1,28218,2344
"851","94054","Orly","94",11,0.158953726291656,94,9601.0330214567,23515,2,"B","Left",0.295400023460388,1,14960,994
"852","94058","Le Perreux-sur-Marne","94",11,0.176684886217117,137,16508.0057252777,34264,6,"B","Right",0.300200015306473,1,24300,2196
"853","94059","Le Plessis-Trévise","94",11,0.142988935112953,84,8405.15182888124,20231,4,"B","Right",0.275099992752075,1,18662,1084
"854","94060","La Queue-en-Brie","94",11,0.168582379817963,44,4424.11525136912,12054,4,"B","Right",0.275099992752075,1,16672,522
"855","94067","Saint-Mandé","94",11,0.178672716021538,64,11706.3564983562,22665,6,"B","Right",0.354699999094009,1,33522,1763
"856","94068","Saint-Maur-des-Fossés","94",11,0.133019864559174,266,37379.0507364303,76076,6,"B","Right",0.280599981546402,1,26253,6593
"857","94069","Saint-Maurice","94",11,0.168234065175056,55,7153.59563101467,14662,5,"B","Right",0.250800013542175,1,24086,957
"858","94073","Thiais","94",11,0.166221633553505,100,13162.6516081299,29254,4,"B","Right",0.247999995946884,1,19536,1498
"859","94074","Valenton","94",11,0.195652171969414,49,5410.93870754798,14544,2,"B","Left",0.325499981641769,1,13368,598
"860","94076","Villejuif","94",11,0.199628248810768,393,26070.563544511,57033,2,"B","Right",0.321899980306625,1,18522,2690
"861","94077","Villeneuve-le-Roi","94",11,0.136000007390976,86,8644.50173556171,20854,3,"B","Right",0.275799989700317,1,15872,1125
"862","94078","Villeneuve-Saint-Georges","94",11,0.190569743514061,175,13611.1102986718,32811,2,"B","Left",0.261099994182587,1,14522,1527
"863","94079","Villiers-sur-Marne","94",11,0.16870228946209,192,12137.1621612681,28695,3,"B","Right",0.369800001382828,1,20334,1310
"864","94080","Vincennes","94",11,0.158539205789566,103,27601.4164650673,49908,6,"B","Right",0.278600007295609,1,28068,4655
"865","94081","Vitry-sur-Seine","94",11,0.183568388223648,439,39543.6142819716,93133,2,"B","Left",0.348100006580353,1,16470,4467
"866","95018","Argenteuil","95",11,0.175345554947853,354,45041.8915010385,111992,2,"B","Right",0.264400005340576,1,16738,6222
"867","95019","Arnouville","95",11,0.146733671426773,87,5282.52789532585,14331,2,"B","Right",0.2466000020504,1,15852,995
"868","95063","Bezons","95",11,0.176047906279564,200,12423.5828107052,28930,2,"B","Left",0.264400005340576,1,16626,1670
"869","95127","Cergy","95",11,0.169590637087822,258,28952.9955749173,64030,2,"B","Left",0.233799993991852,1,16614,3249
"870","95176","Cormeilles-en-Parisis","95",11,0.174408420920372,110,10142.8191483519,23901,5,"B","Right",0.250100016593933,1,19532,1141
"871","95197","Deuil-la-Barre","95",11,0.161662817001343,100,10353.4344246107,22325,4,"B","Centre & Others",0.249500006437302,1,19112,1299
"872","95199","Domont","95",11,0.137362644076347,53,6598.00049218974,15565,4,"B","Right",0.249500006437302,1,16510,910
"873","95203","Eaubonne","95",11,0.121845707297325,99,10896.5229496231,24984,4,"B","Right",0.23989999294281,1,19750,1387
"874","95210","Enghien-les-Bains","95",11,0.0985449701547623,42,5975.48313018776,11564,6,"B","Right",0.249500006437302,1,28198,1512
"875","95218","Éragny","95",11,0.139064475893974,82,7148.13675243183,16773,4,"B","Right",0.233799993991852,1,18186,791
"876","95219","Ermont","95",11,0.186008229851723,123,12873.8850373881,29142,4,"B","Right",0.23989999294281,1,20538,1215
"877","95252","Franconville","95",11,0.193108394742012,82,16003.9483070872,35177,4,"B","Right",0.24940000474453,1,16990,1393
"878","95268","Garges-lès-Gonesse","95",11,0.18203766644001,120,14446.505424392,42775,2,"B","Right",0.2466000020504,1,11310,2071
"879","95277","Gonesse","95",11,0.161499634385109,109,9843.65599338939,26385,2,"B","Left",0.289200007915497,1,14208,1387
"880","95280","Goussainville","95",11,0.194463193416595,96,10818.5533403067,31288,2,"B","Left",0.298799991607666,1,13702,1481
"881","95306","Herblay","95",11,0.152084559202194,109,11833.5444412111,28911,4,"B","Right",0.250699996948242,1,18820,1703
"882","95313","L'Isle-Adam","95",11,0.130784705281258,38,5972.3466631382,12453,5,"B","Right",0.279399991035461,1,21462,994
"883","95323","Jouy-le-Moutier","95",11,0.164644718170166,44,5767.10207524189,16119,4,"B","Right",0.233799993991852,1,15794,577
"884","95424","Montigny-lès-Cormeilles","95",11,0.207920789718628,60,7569.61730939059,21018,2,"B","Left",0.259900003671646,1,16668,909
"885","95427","Montmagny","95",11,0.244992300868034,67,5459.66939469039,13624,2,"B","Right",0.249500006437302,1,16578,649
"886","95428","Montmorency","95",11,0.142857149243355,72,9867.03785080797,21535,5,"B","Right",0.249500006437302,1,24172,1225
